CartId,LocationCode,CartNo,DeviceNo,CartType,ActivityType,UserId,CreateCartDate,StartPickDate,CloseCartDate,PackLineQueueDate,CompleteCartDate,StatusId,ProcessLaneId,SourceType,Id,CartId,No,LineNo,ActivityType,Item,ItemDescription,Bin,Qty,ZoneCode,PickDate,Shipped,CustomerNo,CustomerName,SourceNo,SourceLineNo,SourceType,SourceSubtype,UOM,ShippingAgentCode,ShippingAgentService,PacklineScanStart,PacklineScanEnd,PacklineScanUserId
48069,IL01,P60,36079003,FedEx,2,NOtt,2017-12-01 13:52:48.033,2017-12-01 13:52:52.000,2017-12-01 14:21:45.000,2017-12-01 14:22:50.000,2017-12-01 15:53:49.320,1,5,NULL,349259,48069,W-PI8466575,10000,2,QUL4041,"QUL, CNM, PG40/CL41, Inkjet",AT12103,1.00000000000000000000,FLOOR,2017-12-01 14:12:09.540,1,1247,,SO3125169,10000,37,1,PK,FEDEX,GROUND SERVICE,2017-12-01 15:31:00.000,2017-12-01 15:31:49.683,RSMITH
48069,IL01,P60,36079003,FedEx,2,NOtt,2017-12-01 13:52:48.033,2017-12-01 13:52:52.000,2017-12-01 14:21:45.000,2017-12-01 14:22:50.000,2017-12-01 15:53:49.320,1,5,NULL,349287,48069,W-PI8466569,10000,2,SICRCL226CMYDS,"Staples, CNM CLI-226 Multi-Pk",FR03404,2.00000000000000000000,FLOOR,2017-12-01 14:16:11.037,1,CUST-141809,,SO3125170,10000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 15:29:00.000,2017-12-01 15:30:09.740,RSMITH
48069,IL01,P60,36079003,FedEx,2,NOtt,2017-12-01 13:52:48.033,2017-12-01 13:52:52.000,2017-12-01 14:21:45.000,2017-12-01 14:22:50.000,2017-12-01 15:53:49.320,1,5,NULL,349305,48069,W-PI8466700,50000,2,118041,"CIG, Canon CLI-251 Ink Cy",AP16102,1.00000000000000000000,FLOOR,2017-12-01 14:18:15.623,1,1247,,SO3125203,30000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 15:31:00.000,2017-12-01 15:32:58.187,RSMITH
48069,IL01,P60,36079003,FedEx,2,NOtt,2017-12-01 13:52:48.033,2017-12-01 13:52:52.000,2017-12-01 14:21:45.000,2017-12-01 14:22:50.000,2017-12-01 15:53:49.320,1,5,NULL,349299,48069,W-PI8466700,30000,2,118038,"CIG, Canon CLI-251 Ink Bk",AJ17101,1.00000000000000000000,FLOOR,2017-12-01 14:17:21.967,1,1247,,SO3125203,20000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 15:31:00.000,2017-12-01 15:32:58.187,RSMITH
48069,IL01,P60,36079003,FedEx,2,NOtt,2017-12-01 13:52:48.033,2017-12-01 13:52:52.000,2017-12-01 14:21:45.000,2017-12-01 14:22:50.000,2017-12-01 15:53:49.320,1,5,NULL,349317,48069,W-PI8466700,10000,2,118040,"CIG, Canon CLI-251 Ink Mg",AT14101,1.00000000000000000000,FLOOR,2017-12-01 14:19:42.110,1,1247,,SO3125203,10000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 15:31:00.000,2017-12-01 15:32:58.187,RSMITH
48069,IL01,P60,36079003,FedEx,2,NOtt,2017-12-01 13:52:48.033,2017-12-01 13:52:52.000,2017-12-01 14:21:45.000,2017-12-01 14:22:50.000,2017-12-01 15:53:49.320,1,5,NULL,349213,48069,W-PI8466462,50000,2,200086P,"CIG, Dell 2330 Tnr HY",AE01102,1.00000000000000000000,FLOOR,2017-12-01 14:05:47.457,1,CUST-137577,,SOE5978247,1000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 15:53:00.000,2017-12-01 15:53:49.183,RSMITH
48069,IL01,P60,36079003,FedEx,2,NOtt,2017-12-01 13:52:48.033,2017-12-01 13:52:52.000,2017-12-01 14:21:45.000,2017-12-01 14:22:50.000,2017-12-01 15:53:49.320,1,5,NULL,349223,48069,W-PI8466578,10000,2,200130PNB,"CIG, HP 2025 Tnr Mg",AD06103,1.00000000000000000000,FLOOR,2017-12-01 14:06:49.630,1,CUST-00939,,SO3125018,10000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 15:35:00.000,2017-12-01 15:35:51.270,RSMITH
48069,IL01,P60,36079003,FedEx,2,NOtt,2017-12-01 13:52:48.033,2017-12-01 13:52:52.000,2017-12-01 14:21:45.000,2017-12-01 14:22:50.000,2017-12-01 15:53:49.320,1,5,NULL,349229,48069,W-PI8466578,30000,2,200620P,"CIG, HP M251 Tnr Yl",AE04101,1.00000000000000000000,FLOOR,2017-12-01 14:07:32.500,1,CUST-00939,,SO3125018,20000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 15:35:00.000,2017-12-01 15:35:51.270,RSMITH
48069,IL01,P60,36079003,FedEx,2,NOtt,2017-12-01 13:52:48.033,2017-12-01 13:52:52.000,2017-12-01 14:21:45.000,2017-12-01 14:22:50.000,2017-12-01 15:53:49.320,1,5,NULL,349238,48069,W-PI8466583,10000,2,200093PNB2,"CIG, HP 51A Tnr",AE15102,1.00000000000000000000,FLOOR,2017-12-01 14:09:18.880,1,CUST-00939,,SO3125166,10000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 15:37:00.000,2017-12-01 15:37:22.663,RSMITH
48069,IL01,P60,36079003,FedEx,2,NOtt,2017-12-01 13:52:48.033,2017-12-01 13:52:52.000,2017-12-01 14:21:45.000,2017-12-01 14:22:50.000,2017-12-01 15:53:49.320,1,5,NULL,349249,48069,W-PI8466582,10000,2,200627P,"CIG, Lex MS/MX310 Tnr HY",AC01201,1.00000000000000000000,03,2017-12-01 14:10:41.843,1,CUST-00939,,SO3125162,10000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 15:35:00.000,2017-12-01 15:36:21.680,RSMITH
48069,IL01,P60,36079003,FedEx,2,NOtt,2017-12-01 13:52:48.033,2017-12-01 13:52:52.000,2017-12-01 14:21:45.000,2017-12-01 14:22:50.000,2017-12-01 15:53:49.320,1,5,NULL,349169,48069,W-PI8466462,10000,2,200249PNB2,"CIG, HP 78A Tnr EY",AA07403,1.00000000000000000000,01,2017-12-01 13:57:35.977,1,CUST-137577,,SOE5978247,2000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 15:53:00.000,2017-12-01 15:53:49.183,RSMITH
48069,IL01,P60,36079003,FedEx,2,NOtt,2017-12-01 13:52:48.033,2017-12-01 13:52:52.000,2017-12-01 14:21:45.000,2017-12-01 14:22:50.000,2017-12-01 15:53:49.320,1,5,NULL,349146,48069,W-PI8466462,30000,2,200815P,"CIG, Brother TN660 Tnr HY",AA06501,1.00000000000000000000,01,2017-12-01 13:54:52.230,1,CUST-137577,,SOE5978247,3000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 15:53:00.000,2017-12-01 15:53:49.183,RSMITH
48070,IL01,P03,H118N03243N,UPS,2,rbarr,2017-12-01 13:53:18.303,2017-12-01 13:53:20.000,2017-12-01 14:24:34.000,2017-12-01 14:26:41.000,2017-12-01 15:05:14.433,1,2,NULL,349153,48070,W-PI8466393,90000,2,200577P,"CIG, HP 80X Tnr EY",AC10102,1.00000000000000000000,FLOOR,2017-12-01 13:55:34.000,1,CUST-131237,,SOE5978258,1000,37,1,EA,UPS,GROUND,2017-12-01 15:03:00.000,2017-12-01 15:05:14.113,CSTANDFORD
48070,IL01,P03,H118N03243N,UPS,2,rbarr,2017-12-01 13:53:18.303,2017-12-01 13:53:20.000,2017-12-01 14:24:34.000,2017-12-01 14:26:41.000,2017-12-01 15:05:14.433,1,2,NULL,349159,48070,W-PI8466393,110000,2,200778P,"CIG, HP 81X Tnr HY",AC17101,2.00000000000000000000,FLOOR,2017-12-01 13:56:16.627,1,CUST-131237,,SOE5978258,3000,37,1,EA,UPS,GROUND,2017-12-01 15:03:00.000,2017-12-01 15:05:14.113,CSTANDFORD
48070,IL01,P03,H118N03243N,UPS,2,rbarr,2017-12-01 13:53:18.303,2017-12-01 13:53:20.000,2017-12-01 14:24:34.000,2017-12-01 14:26:41.000,2017-12-01 15:05:14.433,1,2,NULL,349144,48070,W-PI8466393,10000,2,200490P,"CIG, HP 55X Tnr EY",AA08502,2.00000000000000000000,01,2017-12-01 13:54:19.627,1,CUST-131237,,SOE5978258,4000,37,1,EA,UPS,GROUND,2017-12-01 15:03:00.000,2017-12-01 15:05:14.113,CSTANDFORD
48070,IL01,P03,H118N03243N,UPS,2,rbarr,2017-12-01 13:53:18.303,2017-12-01 13:53:20.000,2017-12-01 14:24:34.000,2017-12-01 14:26:41.000,2017-12-01 15:05:14.433,1,2,NULL,349237,48070,W-PI8465339,10000,2,NPTEC02,Comp Envelope Sealing Solution,AP05303,1.00000000000000000000,16,2017-12-01 14:09:00.430,1,CUST-133652,,SOE5977353,1000,37,1,PK,UPS,2ND DAY AIR,2017-12-01 14:53:00.000,2017-12-01 14:53:52.990,CSTANDFORD
48070,IL01,P03,H118N03243N,UPS,2,rbarr,2017-12-01 13:53:18.303,2017-12-01 13:53:20.000,2017-12-01 14:24:34.000,2017-12-01 14:26:41.000,2017-12-01 15:05:14.433,1,2,NULL,349235,48070,W-PI8466393,70000,2,200528P,"CIG, HP CM4540 Tnr Bk HY",AP07203,1.00000000000000000000,16,2017-12-01 14:08:28.960,1,CUST-131237,,SOE5978258,7000,37,1,EA,UPS,GROUND,2017-12-01 15:03:00.000,2017-12-01 15:05:14.113,CSTANDFORD
48070,IL01,P03,H118N03243N,UPS,2,rbarr,2017-12-01 13:53:18.303,2017-12-01 13:53:20.000,2017-12-01 14:24:34.000,2017-12-01 14:26:41.000,2017-12-01 15:05:14.433,1,2,NULL,349216,48070,W-PI8466393,50000,2,200529P,"CIG, HP CM4540 Tnr Cy",AM04402,1.00000000000000000000,13,2017-12-01 14:06:25.790,1,CUST-131237,,SOE5978258,5000,37,1,EA,UPS,GROUND,2017-12-01 15:03:00.000,2017-12-01 15:05:14.113,CSTANDFORD
48070,IL01,P03,H118N03243N,UPS,2,rbarr,2017-12-01 13:53:18.303,2017-12-01 13:53:20.000,2017-12-01 14:24:34.000,2017-12-01 14:26:41.000,2017-12-01 15:05:14.433,1,2,NULL,349184,48070,W-PI8466393,130000,2,200557PNB,"CIG, HP 90X Tnr EY",AD12103,7.00000000000000000000,FLOOR,2017-12-01 13:59:21.987,1,CUST-131237,,SOE5978258,6000,37,1,EA,UPS,GROUND,2017-12-01 15:03:00.000,2017-12-01 15:05:14.113,CSTANDFORD
48070,IL01,P03,H118N03243N,UPS,2,rbarr,2017-12-01 13:53:18.303,2017-12-01 13:53:20.000,2017-12-01 14:24:34.000,2017-12-01 14:26:41.000,2017-12-01 15:05:14.433,1,2,NULL,349193,48070,W-PI8466393,30000,2,200530P,"CIG, HP CM4540 Tnr Mg",AG05401,1.00000000000000000000,07,2017-12-01 14:01:21.087,1,CUST-131237,,SOE5978258,2000,37,1,EA,UPS,GROUND,2017-12-01 15:03:00.000,2017-12-01 15:05:14.113,CSTANDFORD
48070,IL01,P03,H118N03243N,UPS,2,rbarr,2017-12-01 13:53:18.303,2017-12-01 13:53:20.000,2017-12-01 14:24:34.000,2017-12-01 14:26:41.000,2017-12-01 15:05:14.433,1,2,NULL,349276,48070,W-PI8466410,10000,2,MOM200004P,"MOM, HP 61X Tnr HY",AP14203,1.00000000000000000000,16,2017-12-01 14:14:33.050,1,CUST-136744,,SOE5977783,1000,37,1,EA,UPS,GROUND,2017-12-01 14:49:00.000,2017-12-01 14:50:00.623,CSTANDFORD
48070,IL01,P03,H118N03243N,UPS,2,rbarr,2017-12-01 13:53:18.303,2017-12-01 13:53:20.000,2017-12-01 14:24:34.000,2017-12-01 14:26:41.000,2017-12-01 15:05:14.433,1,2,NULL,349279,48070,W-PI8466500,10000,2,MOM200004P,"MOM, HP 61X Tnr HY",AP14203,1.00000000000000000000,16,2017-12-01 14:15:02.090,1,CUST-136744,,SOE5978161,1000,37,1,EA,UPS,GROUND,2017-12-01 14:49:00.000,2017-12-01 14:49:41.103,CSTANDFORD
48070,IL01,P03,H118N03243N,UPS,2,rbarr,2017-12-01 13:53:18.303,2017-12-01 13:53:20.000,2017-12-01 14:24:34.000,2017-12-01 14:26:41.000,2017-12-01 15:05:14.433,1,2,NULL,349253,48070,W-PI8465442,30000,2,200737P,"CIG, Dell C3760 Tnr Mg HY",AR11301,1.00000000000000000000,18,2017-12-01 14:11:17.977,1,CUST-02104,,SOE5976869,1000,37,1,EA,UPS,2ND DAY AIR,2017-12-01 14:52:00.000,2017-12-01 14:53:12.607,CSTANDFORD
48070,IL01,P03,H118N03243N,UPS,2,rbarr,2017-12-01 13:53:18.303,2017-12-01 13:53:20.000,2017-12-01 14:24:34.000,2017-12-01 14:26:41.000,2017-12-01 15:05:14.433,1,2,NULL,349261,48070,W-PI8465442,10000,2,200738P,"CIG, Dell C3760 Tnr Yl HY",AP12201,1.00000000000000000000,16,2017-12-01 14:12:37.307,1,CUST-02104,,SOE5976869,2000,37,1,EA,UPS,2ND DAY AIR,2017-12-01 14:52:00.000,2017-12-01 14:53:12.607,CSTANDFORD
48070,IL01,P03,H118N03243N,UPS,2,rbarr,2017-12-01 13:53:18.303,2017-12-01 13:53:20.000,2017-12-01 14:24:34.000,2017-12-01 14:26:41.000,2017-12-01 15:05:14.433,1,2,NULL,349263,48070,W-PI8465580,10000,2,MOM200173P,"MOM, HP 05A Tnr",AP15203,1.00000000000000000000,16,2017-12-01 14:13:19.797,1,CUST-136744,,SOE5977135,1000,37,1,EA,UPS,GROUND,2017-12-01 14:52:00.000,2017-12-01 14:52:23.617,CSTANDFORD
48070,IL01,P03,H118N03243N,UPS,2,rbarr,2017-12-01 13:53:18.303,2017-12-01 13:53:20.000,2017-12-01 14:24:34.000,2017-12-01 14:26:41.000,2017-12-01 15:05:14.433,1,2,NULL,349270,48070,W-PI8466404,10000,2,MOM200173P,"MOM, HP 05A Tnr",AP15203,1.00000000000000000000,16,2017-12-01 14:13:57.363,1,CUST-136744,,SOE5977782,1000,37,1,EA,UPS,GROUND,2017-12-01 14:52:00.000,2017-12-01 14:52:49.843,CSTANDFORD
48070,IL01,P03,H118N03243N,UPS,2,rbarr,2017-12-01 13:53:18.303,2017-12-01 13:53:20.000,2017-12-01 14:24:34.000,2017-12-01 14:26:41.000,2017-12-01 15:05:14.433,1,2,NULL,349340,48070,W-PI8466503,10000,2,200182PNB2,"CIG, HP 85A Tnr",AA12401,1.00000000000000000000,01,2017-12-01 14:23:50.707,1,CUST-136744,,SOE5978163,1000,37,1,EA,UPS,GROUND,2017-12-01 14:49:00.000,2017-12-01 14:49:24.560,CSTANDFORD
48070,IL01,P03,H118N03243N,UPS,2,rbarr,2017-12-01 13:53:18.303,2017-12-01 13:53:20.000,2017-12-01 14:24:34.000,2017-12-01 14:26:41.000,2017-12-01 15:05:14.433,1,2,NULL,349332,48070,W-PI8466474,10000,2,KMB200551P,"KMBS, HP 80A Tnr",AA13502,1.00000000000000000000,01,2017-12-01 14:22:36.490,1,CUST-04728,,SO3125159,10000,37,1,EA,UPS,GROUND,2017-12-01 14:50:00.000,2017-12-01 14:51:12.417,CSTANDFORD
48071,IL01,P07,34041001,UPS,2,Wdecker,2017-12-01 13:56:09.257,2017-12-01 13:56:24.000,2017-12-01 14:09:30.000,2017-12-01 14:09:40.000,2017-12-01 15:12:42.193,1,2,NULL,349192,48071,W-PI8465752,30000,2,GBCF281A,"GB, HP 81A Tnr",AC11401,1.00000000000000000000,03,2017-12-01 14:01:14.910,1,CUST-00939,,SO3124879,10000,37,1,EA,UPS,3 DAY SELECT,2017-12-01 15:07:00.000,2017-12-01 15:07:21.570,HSCHMITT
48071,IL01,P07,34041001,UPS,2,Wdecker,2017-12-01 13:56:09.257,2017-12-01 13:56:24.000,2017-12-01 14:09:30.000,2017-12-01 14:09:40.000,2017-12-01 15:12:42.193,1,2,NULL,349185,48071,W-PI8465747,10000,2,GBCF281A,"GB, HP 81A Tnr",AC04402,1.00000000000000000000,03,2017-12-01 13:59:25.930,1,CUST-00939,,SO3124876,10000,37,1,EA,UPS,3 DAY SELECT,2017-12-01 15:10:00.000,2017-12-01 15:10:58.047,HSCHMITT
48071,IL01,P07,34041001,UPS,2,Wdecker,2017-12-01 13:56:09.257,2017-12-01 13:56:24.000,2017-12-01 14:09:30.000,2017-12-01 14:09:40.000,2017-12-01 15:12:42.193,1,2,NULL,349189,48071,W-PI8465752,10000,2,GBCF281A,"GB, HP 81A Tnr",AC04402,1.00000000000000000000,03,2017-12-01 13:59:56.960,1,CUST-00939,,SO3124879,10000,37,1,EA,UPS,3 DAY SELECT,2017-12-01 15:07:00.000,2017-12-01 15:07:21.570,HSCHMITT
48071,IL01,P07,34041001,UPS,2,Wdecker,2017-12-01 13:56:09.257,2017-12-01 13:56:24.000,2017-12-01 14:09:30.000,2017-12-01 14:09:40.000,2017-12-01 15:12:42.193,1,2,NULL,349196,48071,W-PI8465771,10000,2,GBCF281A,"GB, HP 81A Tnr",AC11401,2.00000000000000000000,03,2017-12-01 14:02:22.017,1,CUST-00939,,SO3124978,10000,37,1,EA,UPS,3 DAY SELECT,2017-12-01 15:08:00.000,2017-12-01 15:08:33.180,HSCHMITT
48071,IL01,P07,34041001,UPS,2,Wdecker,2017-12-01 13:56:09.257,2017-12-01 13:56:24.000,2017-12-01 14:09:30.000,2017-12-01 14:09:40.000,2017-12-01 15:12:42.193,1,2,NULL,349209,48071,W-PI8465832,30000,2,200075PNB,"CIG, HP 1600/2600 Tnr Mg",AJ01302,1.00000000000000000000,10,2017-12-01 14:05:22.347,1,CUST-136744,,SOE5977705,1000,37,1,EA,UPS,GROUND,2017-12-01 15:09:00.000,2017-12-01 15:10:11.140,HSCHMITT
48071,IL01,P07,34041001,UPS,2,Wdecker,2017-12-01 13:56:09.257,2017-12-01 13:56:24.000,2017-12-01 14:09:30.000,2017-12-01 14:09:40.000,2017-12-01 15:12:42.193,1,2,NULL,349202,48071,W-PI8465832,10000,2,200074PNB,"CIG, HP 1600/2600 Tnr Cy",AC03302,1.00000000000000000000,03,2017-12-01 14:04:17.227,1,CUST-136744,,SOE5977705,2000,37,1,EA,UPS,GROUND,2017-12-01 15:09:00.000,2017-12-01 15:10:11.140,HSCHMITT
48071,IL01,P07,34041001,UPS,2,Wdecker,2017-12-01 13:56:09.257,2017-12-01 13:56:24.000,2017-12-01 14:09:30.000,2017-12-01 14:09:40.000,2017-12-01 15:12:42.193,1,2,NULL,349233,48071,W-PI8466581,10000,2,GB90A,"GB, HP M4555 Tnr",AA01501,4.00000000000000000000,01,2017-12-01 14:07:53.387,1,CUST-00939,,SO3125160,10000,37,1,EA,UPS,3 DAY SELECT,2017-12-01 15:11:00.000,2017-12-01 15:12:42.057,HSCHMITT
48071,IL01,P07,34041001,UPS,2,Wdecker,2017-12-01 13:56:09.257,2017-12-01 13:56:24.000,2017-12-01 14:09:30.000,2017-12-01 14:09:40.000,2017-12-01 15:12:42.193,1,2,NULL,349239,48071,W-PI8466581,30000,2,GB64ANB2,Comp HP 64A Toner,AD03103,4.00000000000000000000,FLOOR,2017-12-01 14:09:23.577,1,CUST-00939,,SO3125160,20000,37,1,EA,UPS,3 DAY SELECT,2017-12-01 15:11:00.000,2017-12-01 15:12:42.057,HSCHMITT
48071,IL01,P07,34041001,UPS,2,Wdecker,2017-12-01 13:56:09.257,2017-12-01 13:56:24.000,2017-12-01 14:09:30.000,2017-12-01 14:09:40.000,2017-12-01 15:12:42.193,1,2,NULL,349172,48071,W-PI8465747,30000,2,200632P,"CIG, Dell B2360 Tnr",AC08401,1.00000000000000000000,03,2017-12-01 13:57:59.407,1,CUST-00939,,SO3124876,20000,37,1,EA,UPS,3 DAY SELECT,2017-12-01 15:10:00.000,2017-12-01 15:10:58.047,HSCHMITT
48072,IL01,P10,P10,UPS,2,wheinz,2017-12-01 13:57:05.527,2017-12-01 13:57:09.000,2017-12-01 14:27:15.000,2017-12-01 14:29:38.000,2017-12-01 16:03:36.030,1,2,NULL,349182,48072,W-PI8466397,10000,2,MCR36AM,Comp HP P1505 Tnr M,AN10103,1.00000000000000000000,FLOOR,2017-12-01 13:59:10.007,1,CUST-02753,,SO3124237,10000,37,1,EA,UPS,GROUND,2017-12-01 15:55:00.000,2017-12-01 15:56:14.803,CSTANDFORD
48072,IL01,P10,P10,UPS,2,wheinz,2017-12-01 13:57:05.527,2017-12-01 13:57:09.000,2017-12-01 14:27:15.000,2017-12-01 14:29:38.000,2017-12-01 16:03:36.030,1,2,NULL,349251,48072,W-PI8466535,10000,2,200557PNB,"CIG, HP 90X Tnr EY",AD12103,1.00000000000000000000,FLOOR,2017-12-01 14:11:04.837,1,CUST-02113,,SOE5978217,1000,37,1,EA,UPS,GROUND,2017-12-01 15:56:00.000,2017-12-01 15:56:31.500,CSTANDFORD
48072,IL01,P10,P10,UPS,2,wheinz,2017-12-01 13:57:05.527,2017-12-01 13:57:09.000,2017-12-01 14:27:15.000,2017-12-01 14:29:38.000,2017-12-01 16:03:36.030,1,2,NULL,349256,48072,W-PI8466554,10000,2,200557PNB,"CIG, HP 90X Tnr EY",AD12103,1.00000000000000000000,FLOOR,2017-12-01 14:11:42.230,1,CUST-137346,,SOE5978004,1000,37,1,EA,UPS,GROUND,2017-12-01 15:57:00.000,2017-12-01 15:57:37.277,CSTANDFORD
48072,IL01,P10,P10,UPS,2,wheinz,2017-12-01 13:57:05.527,2017-12-01 13:57:09.000,2017-12-01 14:27:15.000,2017-12-01 14:29:38.000,2017-12-01 16:03:36.030,1,2,NULL,349226,48072,W-PI8465564,30000,2,200477,"CIG, Oki C5100n Tnr Bk HY",AQ14103,1.00000000000000000000,FLOOR,2017-12-01 14:07:02.127,1,CUST-136478,,SOE5977406,2000,37,1,EA,UPS,2ND DAY AIR,2017-12-01 16:03:00.000,2017-12-01 16:03:35.790,CSTANDFORD
48072,IL01,P10,P10,UPS,2,wheinz,2017-12-01 13:57:05.527,2017-12-01 13:57:09.000,2017-12-01 14:27:15.000,2017-12-01 14:29:38.000,2017-12-01 16:03:36.030,1,2,NULL,349228,48072,W-PI8465564,10000,2,200479,"CIG, Oki C5100n Tnr Mg",AP15101,1.00000000000000000000,FLOOR,2017-12-01 14:07:31.127,1,CUST-136478,,SOE5977406,1000,37,1,EA,UPS,2ND DAY AIR,2017-12-01 16:03:00.000,2017-12-01 16:03:35.790,CSTANDFORD
48072,IL01,P10,P10,UPS,2,wheinz,2017-12-01 13:57:05.527,2017-12-01 13:57:09.000,2017-12-01 14:27:15.000,2017-12-01 14:29:38.000,2017-12-01 16:03:36.030,1,2,NULL,349203,48072,W-PI8465945,10000,2,CWHCE261ACNB,"CW, HP 4025 Tnr Cyan",AQ06103,1.00000000000000000000,FLOOR,2017-12-01 14:04:23.503,1,CUST-130984,,SOE5977683,3000,37,1,EA,UPS,GROUND,2017-12-01 15:57:00.000,2017-12-01 15:57:13.630,CSTANDFORD
48072,IL01,P10,P10,UPS,2,wheinz,2017-12-01 13:57:05.527,2017-12-01 13:57:09.000,2017-12-01 14:27:15.000,2017-12-01 14:29:38.000,2017-12-01 16:03:36.030,1,2,NULL,349217,48072,W-PI8465555,10000,2,200477,"CIG, Oki C5100n Tnr Bk HY",AQ14103,1.00000000000000000000,FLOOR,2017-12-01 14:06:27.723,1,CUST-136478,,SOE5977407,1000,37,1,EA,UPS,2ND DAY AIR,2017-12-01 16:01:00.000,2017-12-01 16:01:59.443,CSTANDFORD
48072,IL01,P10,P10,UPS,2,wheinz,2017-12-01 13:57:05.527,2017-12-01 13:57:09.000,2017-12-01 14:27:15.000,2017-12-01 14:29:38.000,2017-12-01 16:03:36.030,1,2,NULL,349212,48072,W-PI8465555,30000,2,200479,"CIG, Oki C5100n Tnr Mg",AP15101,1.00000000000000000000,FLOOR,2017-12-01 14:05:47.147,1,CUST-136478,,SOE5977407,2000,37,1,EA,UPS,2ND DAY AIR,2017-12-01 16:01:00.000,2017-12-01 16:01:59.443,CSTANDFORD
48072,IL01,P10,P10,UPS,2,wheinz,2017-12-01 13:57:05.527,2017-12-01 13:57:09.000,2017-12-01 14:27:15.000,2017-12-01 14:29:38.000,2017-12-01 16:03:36.030,1,2,NULL,349195,48072,W-PI8466517,10000,2,200560P,"CIG, HP M451/M475 Tnr Cy",AC04101,1.00000000000000000000,FLOOR,2017-12-01 14:02:01.937,1,CUST-137346,,SOE5977818,1000,37,1,EA,UPS,GROUND,2017-12-01 15:53:00.000,2017-12-01 15:53:41.473,CSTANDFORD
48072,IL01,P10,P10,UPS,2,wheinz,2017-12-01 13:57:05.527,2017-12-01 13:57:09.000,2017-12-01 14:27:15.000,2017-12-01 14:29:38.000,2017-12-01 16:03:36.030,1,2,NULL,349339,48072,W-PI8466760,10000,2,MSE022151014,"MSE, HP M551/M575 Tnr Bk",AN08103,1.00000000000000000000,FLOOR,2017-12-01 14:23:46.047,1,CUST-140241,,SOE5978257,4000,37,1,EA,UPS,GROUND,2017-12-01 16:01:00.000,2017-12-01 16:01:38.827,CSTANDFORD
48072,IL01,P10,P10,UPS,2,wheinz,2017-12-01 13:57:05.527,2017-12-01 13:57:09.000,2017-12-01 14:27:15.000,2017-12-01 14:29:38.000,2017-12-01 16:03:36.030,1,2,NULL,349271,48072,W-PI8466552,10000,2,200891P,"CIG, HP 26A Tnr",AD06101,1.00000000000000000000,FLOOR,2017-12-01 14:14:12.953,1,CUST-138989,,SOE5978360,1000,37,1,EA,UPS,GROUND,2017-12-01 15:53:00.000,2017-12-01 15:53:25.753,CSTANDFORD
48072,IL01,P10,P10,UPS,2,wheinz,2017-12-01 13:57:05.527,2017-12-01 13:57:09.000,2017-12-01 14:27:15.000,2017-12-01 14:29:38.000,2017-12-01 16:03:36.030,1,2,NULL,349268,48072,W-PI8466314,10000,2,200891P,"CIG, HP 26A Tnr",AD06101,2.00000000000000000000,FLOOR,2017-12-01 14:13:51.297,1,CUST-04728,,SO3125107,10000,37,1,EA,UPS,GROUND,2017-12-01 15:26:00.000,2017-12-01 15:26:36.250,CSTANDFORD
48072,IL01,P10,P10,UPS,2,wheinz,2017-12-01 13:57:05.527,2017-12-01 13:57:09.000,2017-12-01 14:27:15.000,2017-12-01 14:29:38.000,2017-12-01 16:03:36.030,1,2,NULL,349262,48072,W-PI8466163,10000,2,200891P,"CIG, HP 26A Tnr",AD06101,1.00000000000000000000,FLOOR,2017-12-01 14:13:08.853,1,CUST-04728,,SO3125066,10000,37,1,EA,UPS,GROUND,2017-12-01 15:26:00.000,2017-12-01 15:26:57.563,CSTANDFORD
48072,IL01,P10,P10,UPS,2,wheinz,2017-12-01 13:57:05.527,2017-12-01 13:57:09.000,2017-12-01 14:27:15.000,2017-12-01 14:29:38.000,2017-12-01 16:03:36.030,1,2,NULL,349277,48072,W-PI8466650,10000,2,200891P,"CIG, HP 26A Tnr",AD06101,2.00000000000000000000,FLOOR,2017-12-01 14:14:51.643,1,1315,,SOE5978466,1000,37,1,EA,UPS,GROUND,2017-12-01 16:02:00.000,2017-12-01 16:03:06.450,CSTANDFORD
48072,IL01,P10,P10,UPS,2,wheinz,2017-12-01 13:57:05.527,2017-12-01 13:57:09.000,2017-12-01 14:27:15.000,2017-12-01 14:29:38.000,2017-12-01 16:03:36.030,1,2,NULL,349323,48072,W-PI8466632,10000,2,200835P,"CIG, Brother DR630 Drum",AD18101,1.00000000000000000000,FLOOR,2017-12-01 14:21:04.320,1,CUST-136882,,SOE5978455,1000,37,1,EA,UPS,GROUND,2017-12-01 15:57:00.000,2017-12-01 15:58:12.437,CSTANDFORD
