UserId,Bin,Qty,ZoneCode,PickDate
Cfarmer,AD11102,1,FLOOR,12/1/17 13:04:07
Cfarmer,AD11102,2,FLOOR,12/1/17 13:04:17
Cfarmer,AD11102,1,FLOOR,12/1/17 13:03:47
Cfarmer,AD11102,1,FLOOR,12/1/17 13:03:56
Cfarmer,AD05101,1,FLOOR,12/1/17 13:06:18
Cfarmer,AD12102,1,FLOOR,12/1/17 13:07:05
Cfarmer,AD12102,1,FLOOR,12/1/17 13:07:14
Cfarmer,AD11102,1,FLOOR,12/1/17 13:04:34
sbillings,AD06103,1,FLOOR,12/1/17 13:14:51
sbillings,AD11101,1,FLOOR,12/1/17 13:12:52
sbillings,AD06101,2,FLOOR,12/1/17 13:11:00
sbillings,AD11101,3,FLOOR,12/1/17 13:12:08
sbillings,AD11101,1,FLOOR,12/1/17 13:11:41
sbillings,AD12103,5,FLOOR,12/1/17 13:09:50
sbillings,AK18103,1,FLOOR,12/1/17 13:43:09
sbillings,AL05102,1,FLOOR,12/1/17 13:44:34
sbillings,AL25101,3,FLOOR,12/1/17 13:37:57
sbillings,AB22102,1,FLOOR,12/1/17 13:40:02
sbillings,AJ11101,1,FLOOR,12/1/17 13:41:31
sbillings,AT14101,2,FLOOR,12/1/17 13:33:43
sbillings,AA08203,1,FLOOR,12/1/17 13:35:38
sbillings,AG16201,1,FLOOR,12/1/17 13:18:50
sbillings,AD02102,1,FLOOR,12/1/17 13:17:08
sbillings,AG26101,2,FLOOR,12/1/17 13:25:13
sbillings,AJ10102,2,FLOOR,12/1/17 13:25:56
sbillings,AL20203,2,FLOOR,12/1/17 13:27:15
sbillings,AL20201,2,FLOOR,12/1/17 13:26:52
sbillings,AL12301,1,FLOOR,12/1/17 13:30:44
sbillings,AL11203,6,FLOOR,12/1/17 13:29:15
sbillings,AT04103,1,FLOOR,12/1/17 13:32:07
sbillings,AL08202,1,FLOOR,12/1/17 13:29:57
twilkinson,AE01102,2,FLOOR,12/1/17 13:17:25
twilkinson,AE15201,10,5,12/1/17 13:09:43
twilkinson,AE07203,12,5,12/1/17 13:08:08
twilkinson,AE15201,1,5,12/1/17 13:08:45
twilkinson,AC16101,1,FLOOR,12/1/17 13:12:49
wheinz,AE05101,1,FLOOR,12/1/17 13:07:52
wheinz,AD17101,1,FLOOR,12/1/17 13:10:25
wheinz,AE05101,1,FLOOR,12/1/17 13:07:22
wheinz,AE05101,2,FLOOR,12/1/17 13:06:31
wheinz,AE05101,1,FLOOR,12/1/17 13:06:56
aseifr,AG05402,1,7,12/1/17 13:06:07
aseifr,AG05402,1,7,12/1/17 13:07:27
aseifr,AE07203,2,5,12/1/17 13:14:54
aseifr,AG01401,4,7,12/1/17 13:18:46
aseifr,AG14302,2,FLOOR,12/1/17 13:23:18
aseifr,AA14501,1,1,12/1/17 13:30:26
aseifr,AA08102,1,FLOOR,12/1/17 13:31:46
aseifr,AI10401,1,9,12/1/17 13:36:28
aseifr,AI10302,1,9,12/1/17 13:38:58
aseifr,AA08102,1,FLOOR,12/1/17 13:39:39
aseifr,AD11403,2,4,12/1/17 13:44:37
aseifr,AD11403,1,4,12/1/17 13:45:05
aseifr,AD15103,1,FLOOR,12/1/17 13:45:29
aseifr,AD15103,2,FLOOR,12/1/17 13:45:42
aseifr,AD13202,1,4,12/1/17 13:42:59
aseifr,AD13202,1,4,12/1/17 13:43:30
aseifr,AD13202,1,4,12/1/17 13:43:37
aseifr,AD13202,2,4,12/1/17 13:43:22
aseifr,AD01201,1,4,12/1/17 13:41:38
aseifr,AD12201,2,4,12/1/17 13:46:11
aseifr,AD03203,2,4,12/1/17 13:48:00
aseifr,AD06201,2,4,12/1/17 13:48:28
aseifr,AD03103,5,FLOOR,12/1/17 13:49:17
dmazza,AD01201,2,4,12/1/17 13:36:41
dmazza,AD10301,1,4,12/1/17 13:35:48
dmazza,AD10301,2,4,12/1/17 13:35:29
dmazza,AD17101,2,FLOOR,12/1/17 13:34:33
dmazza,AA08102,2,FLOOR,12/1/17 13:32:38
dmazza,AA02501,1,1,12/1/17 13:30:51
dmazza,AA12402,2,1,12/1/17 13:29:53
dmazza,AA08502,2,1,12/1/17 13:28:42
dmazza,AA12402,2,1,12/1/17 13:29:35
dmazza,AO10302,1,15,12/1/17 13:26:27
dmazza,AO10203,1,15,12/1/17 13:26:00
dmazza,AA11102,1,FLOOR,12/1/17 13:27:46
dmazza,AO15302,1,15,12/1/17 13:25:04
dmazza,AI06302,1,9,12/1/17 13:23:37
dmazza,AD13202,3,4,12/1/17 13:22:25
dmazza,AG08301,1,FLOOR,12/1/17 13:21:22
dmazza,AG34203,1,FLOOR,12/1/17 13:17:43
dmazza,AG34202,1,FLOOR,12/1/17 13:17:58
dmazza,AG33201,1,FLOOR,12/1/17 13:17:18
dmazza,AG15203,1,FLOOR,12/1/17 13:18:52
dmazza,AG02201,2,FLOOR,12/1/17 13:20:26
dmazza,AG15203,1,FLOOR,12/1/17 13:14:34
dmazza,AG34202,1,FLOOR,12/1/17 13:16:43
dmazza,AG33201,1,FLOOR,12/1/17 13:17:06
dmazza,AG34203,1,FLOOR,12/1/17 13:16:22
dmazza,AG01401,1,7,12/1/17 13:12:11
dmazza,AG29203,1,FLOOR,12/1/17 13:13:08
dmazza,AF12302,1,6,12/1/17 13:13:43
dmazza,AG05402,1,7,12/1/17 13:10:49
wheinz,ARSTAG,1,VI,12/1/17 13:11:51
NOtt,AW16203,1,23,12/1/17 13:13:21
NOtt,ARSTAG,1,VI,12/1/17 13:12:13
rbarr,AA06501,3,1,12/1/17 13:15:27
rbarr,AA03402,1,1,12/1/17 13:14:55
rbarr,AA06501,1,1,12/1/17 13:20:24
rbarr,AD18101,1,FLOOR,12/1/17 13:17:45
rbarr,AD18101,1,FLOOR,12/1/17 13:18:12
rbarr,AA06501,1,1,12/1/17 13:21:21
rbarr,AA06501,1,1,12/1/17 13:21:05
rbarr,AA06203,1,FLOOR,12/1/17 13:22:15
rbarr,AA06203,1,FLOOR,12/1/17 13:21:57
rbarr,AA05102,1,FLOOR,12/1/17 13:23:05
rbarr,AA05101,1,FLOOR,12/1/17 13:22:51
rbarr,AB02201,1,FLOOR,12/1/17 13:25:17
rbarr,AS03101,1,FLOOR,12/1/17 13:28:18
rbarr,AS12101,1,FLOOR,12/1/17 13:27:14
rbarr,AA13202,1,FLOOR,12/1/17 13:40:00
rbarr,AA13503,2,1,12/1/17 13:40:40
rbarr,AL08302,1,FLOOR,12/1/17 13:38:05
rbarr,AA14403,4,1,12/1/17 13:49:44
rbarr,AA07403,2,1,12/1/17 13:47:15
rbarr,AA07403,1,1,12/1/17 13:46:54
rbarr,AA17503,1,1,12/1/17 13:43:27
rbarr,AA12401,2,1,12/1/17 13:45:55
rbarr,AA16503,2,1,12/1/17 13:44:18
NOtt,AD10201,1,4,12/1/17 13:45:48
NOtt,AD13202,10,4,12/1/17 13:43:37
NOtt,AD14201,1,4,12/1/17 13:47:24
NOtt,AD15103,1,FLOOR,12/1/17 13:47:41
NOtt,AE10203,1,5,12/1/17 13:48:28
NOtt,AB11503,1,2,12/1/17 13:37:53
NOtt,AB12502,1,2,12/1/17 13:34:48
NOtt,AB12502,1,2,12/1/17 13:35:17
NOtt,AX08303,1,24,12/1/17 13:27:29
NOtt,AX08303,1,24,12/1/17 13:28:04
NOtt,AX08303,1,24,12/1/17 13:25:36
NOtt,AX03103,1,FLOOR,12/1/17 13:29:56
NOtt,AX08101,1,FLOOR,12/1/17 13:31:06
NOtt,AA08102,1,FLOOR,12/1/17 13:32:15
NOtt,AX14102,1,FLOOR,12/1/17 13:23:13
NOtt,AW07101,1,FLOOR,12/1/17 13:22:17
NOtt,AW16101,1,FLOOR,12/1/17 13:17:08
NOtt,ARSTAG,1,VI,12/1/17 13:17:27
NOtt,AW02303,1,23,12/1/17 13:19:14
NOtt,AW08102,1,FLOOR,12/1/17 13:16:17
NOtt,ARSTAG,1,VI,12/1/17 13:16:30
wheinz,AC11103,2,FLOOR,12/1/17 13:19:23
wheinz,AC11103,1,FLOOR,12/1/17 13:19:53
wheinz,AC11103,1,FLOOR,12/1/17 13:20:54
wheinz,AC11103,1,FLOOR,12/1/17 13:20:22
wheinz,AC11103,1,FLOOR,12/1/17 13:21:18
wheinz,AC12102,4,FLOOR,12/1/17 13:23:04
wheinz,AC11103,1,FLOOR,12/1/17 13:21:52
wheinz,AC13102,1,FLOOR,12/1/17 13:31:20
wheinz,AC13101,2,FLOOR,12/1/17 13:30:52
wheinz,AC13101,1,FLOOR,12/1/17 13:30:12
wheinz,AC13101,2,FLOOR,12/1/17 13:29:42
wheinz,AC16102,1,FLOOR,12/1/17 13:25:59
wheinz,AC16102,1,FLOOR,12/1/17 13:25:14
wheinz,AC12102,6,FLOOR,12/1/17 13:24:14
wheinz,AC05101,1,FLOOR,12/1/17 13:33:28
wheinz,AC05101,4,FLOOR,12/1/17 13:34:48
wheinz,AC11103,8,FLOOR,12/1/17 13:38:41
twilkinson,AF06101,1,FLOOR,12/1/17 13:46:39
twilkinson,AF08101,1,FLOOR,12/1/17 13:47:00
twilkinson,AF06101,1,FLOOR,12/1/17 13:46:22
twilkinson,AB16501,1,2,12/1/17 13:45:27
twilkinson,AE18202,1,5,12/1/17 13:24:57
twilkinson,AE10301,2,5,12/1/17 13:25:35
twilkinson,AD02401,2,4,12/1/17 13:27:58
twilkinson,AF12202,1,6,12/1/17 13:26:59
twilkinson,AF11401,1,6,12/1/17 13:29:13
twilkinson,AE15202,1,5,12/1/17 13:23:42
twilkinson,AE18102,1,FLOOR,12/1/17 13:21:12
twilkinson,AE01202,1,5,12/1/17 13:22:29
twilkinson,AE02203,1,5,12/1/17 13:22:44
twilkinson,AE01102,1,FLOOR,12/1/17 13:20:06
Agage,AG34102,1,FLOOR,12/1/17 13:31:19
Crichards,AV08502,1,22,12/1/17 13:33:30
Agage,AG30101,1,FLOOR,12/1/17 13:33:45
Cfarmer,AC07101,1,FLOOR,12/1/17 13:34:15
Cfarmer,AC08101,1,FLOOR,12/1/17 13:34:31
Cfarmer,AC10101,1,FLOOR,12/1/17 13:35:35
Cfarmer,AC08101,2,FLOOR,12/1/17 13:34:54
Cfarmer,AC10101,1,FLOOR,12/1/17 13:35:44
Cfarmer,AC18101,1,FLOOR,12/1/17 13:37:00
Cfarmer,AC12102,2,FLOOR,12/1/17 13:38:21
Cfarmer,AK10103,2,FLOOR,12/1/17 13:41:04
Cfarmer,AR16102,1,FLOOR,12/1/17 13:44:03
Cfarmer,AB19102,1,FLOOR,12/1/17 13:45:22
Cfarmer,AB33202,3,FLOOR,12/1/17 13:47:00
Cfarmer,AB13103,1,FLOOR,12/1/17 13:48:25
Cfarmer,AJ11103,1,FLOOR,12/1/17 13:49:44
Cfarmer,AJ11103,1,FLOOR,12/1/17 13:49:54
Cfarmer,AJ11103,1,FLOOR,12/1/17 13:49:26
Cfarmer,AJ04103,1,FLOOR,12/1/17 13:51:48
Cfarmer,AJ11101,1,FLOOR,12/1/17 13:52:43
Cfarmer,AB07301,1,FLOOR,12/1/17 13:53:39
Cfarmer,AU01102,1,FLOOR,12/1/17 13:55:28
Cfarmer,AC02102,1,FLOOR,12/1/17 14:05:06
Cfarmer,AC14102,6,FLOOR,12/1/17 14:06:54
Crichards,AA12303,1,FLOOR,12/1/17 13:44:23
Crichards,AB13303,3,FLOOR,12/1/17 13:43:53
Crichards,AD07101,8,FLOOR,12/1/17 13:39:40
Crichards,AL07402,4,12,12/1/17 13:35:13
Agage,AD11103,1,FLOOR,12/1/17 13:35:42
Wdecker,AH12303,1,8,12/1/17 13:40:54
Wdecker,AI17303,1,9,12/1/17 13:39:13
javila2,AF10103,1,FLOOR,12/1/17 13:38:46
javila2,AF03103,1,FLOOR,12/1/17 13:37:27
javila2,AF03103,1,FLOOR,12/1/17 13:37:42
javila2,AF04101,1,FLOOR,12/1/17 13:39:41
javila2,AF04101,3,FLOOR,12/1/17 13:39:55
javila2,AF04103,1,FLOOR,12/1/17 13:40:37
javila2,AB17302,3,FLOOR,12/1/17 13:44:05
javila2,AB17202,1,FLOOR,12/1/17 13:43:51
javila2,AA17302,2,FLOOR,12/1/17 13:43:10
javila2,AK15102,1,FLOOR,12/1/17 13:50:02
javila2,AK08102,1,FLOOR,12/1/17 13:49:19
javila2,FR06201,1,FLOOR,12/1/17 13:46:37
javila2,FR05101,1,FLOOR,12/1/17 13:46:20
javila2,AK15102,1,FLOOR,12/1/17 13:50:15
Agage,AV34222,1,FLOOR,12/1/17 13:42:25
Agage,AW13103,1,FLOOR,12/1/17 13:40:51
Agage,AC10101,1,FLOOR,12/1/17 13:39:17
dmazza,AB17301,1,FLOOR,12/1/17 13:41:21
dmazza,AB17301,1,FLOOR,12/1/17 13:41:33
dmazza,AT06103,1,FLOOR,12/1/17 13:43:18
dmazza,AC08403,2,3,12/1/17 13:45:34
dmazza,AC11401,4,3,12/1/17 13:47:43
dmazza,AV16303,1,22,12/1/17 13:49:19
dmazza,AE12403,2,5,12/1/17 13:51:00
dmazza,AE04101,1,FLOOR,12/1/17 13:52:31
dmazza,AE06202,1,5,12/1/17 13:52:00
dmazza,AE06202,2,5,12/1/17 13:51:40
dmazza,AE07102,1,FLOOR,12/1/17 13:52:55
dmazza,AD12102,29,FLOOR,12/1/17 13:55:57
dmazza,AD12202,11,4,12/1/17 13:56:56
dmazza,AC14102,10,FLOOR,12/1/17 13:58:16
dmazza,AF17203,10,6,12/1/17 14:06:33
dmazza,AA17503,44,1,12/1/17 14:05:15
Mcuevas,AA13303,2,FLOOR,12/1/17 14:05:39
Mcuevas,AN04303,4,14,12/1/17 13:59:35
Mcuevas,AO16203,1,15,12/1/17 14:00:44
Mcuevas,AL25203,1,FLOOR,12/1/17 14:01:30
Mcuevas,AK05301,3,11,12/1/17 14:02:55
Mcuevas,AU10302,1,21,12/1/17 13:58:02
Mcuevas,AF03103,1,FLOOR,12/1/17 13:55:34
Mcuevas,AD08101,1,FLOOR,12/1/17 13:56:39
Mcuevas,AI18302,1,9,12/1/17 13:53:49
Mcuevas,AI04301,2,9,12/1/17 13:52:41
Mcuevas,AC05401,1,3,12/1/17 13:43:07
Mcuevas,AC05401,1,3,12/1/17 13:43:40
wheinz,AM04103,2,FLOOR,12/1/17 13:48:49
wheinz,AV36233,1,FLOOR,12/1/17 13:46:17
wheinz,AP04103,2,FLOOR,12/1/17 13:50:34
wheinz,AN16101,2,FLOOR,12/1/17 13:52:13
Wdecker,AC08401,9,3,12/1/17 13:51:07
Wdecker,AC11401,6,3,12/1/17 13:46:10
Agage,AV05102,1,FLOOR,12/1/17 13:47:04
Agage,AC11103,1,FLOOR,12/1/17 13:50:14
Agage,AK11101,1,FLOOR,12/1/17 13:45:58
Agage,AC15101,1,FLOOR,12/1/17 13:51:14
Agage,AC11103,1,FLOOR,12/1/17 13:50:36
Agage,BU16101,100,FLOOR,12/1/17 13:56:08
Agage,BU16101,100,FLOOR,12/1/17 13:58:52
HARREDONDO,AC08202,3,3,12/1/17 13:58:46
HARREDONDO,AC01201,1,3,12/1/17 13:56:22
HARREDONDO,AC01201,1,3,12/1/17 13:56:38
HARREDONDO,AC04401,2,3,12/1/17 13:55:42
HARREDONDO,AC01201,1,3,12/1/17 13:56:53
HARREDONDO,AC04401,1,3,12/1/17 13:54:30
HARREDONDO,AC15102,2,FLOOR,12/1/17 13:50:51
HARREDONDO,AC15102,2,FLOOR,12/1/17 13:51:01
HARREDONDO,AC05401,2,3,12/1/17 13:52:42
HARREDONDO,AC05401,1,3,12/1/17 13:52:56
HARREDONDO,AC04401,1,3,12/1/17 13:53:55
HARREDONDO,AC04401,1,3,12/1/17 13:54:09
HARREDONDO,AC04401,1,3,12/1/17 13:54:57
HARREDONDO,AC04401,1,3,12/1/17 13:55:15
HARREDONDO,AD08401,2,4,12/1/17 13:49:17
HARREDONDO,AD12102,1,FLOOR,12/1/17 13:48:29
HARREDONDO,AD12102,1,FLOOR,12/1/17 13:48:17
HARREDONDO,AD12102,1,FLOOR,12/1/17 13:48:04
HARREDONDO,AD12102,1,FLOOR,12/1/17 13:47:52
Crichards,AA13502,1,1,12/1/17 13:48:06
Crichards,AB11503,1,2,12/1/17 13:49:21
Crichards,AB17503,1,2,12/1/17 13:50:30
Crichards,AB04401,1,2,12/1/17 13:52:10
Crichards,AB04401,1,2,12/1/17 13:55:19
Crichards,AF07201,1,6,12/1/17 13:53:09
Crichards,AF07201,1,6,12/1/17 13:53:20
Crichards,AF18202,1,6,12/1/17 13:58:48
Crichards,AF12302,1,6,12/1/17 13:58:05
Crichards,AF06202,1,6,12/1/17 13:57:05
Crichards,AF18202,1,6,12/1/17 13:59:11
Crichards,AF08203,1,6,12/1/17 14:06:33
Crichards,AF03202,1,6,12/1/17 14:05:36
Crichards,AF12202,2,6,12/1/17 14:07:48
Crichards,AF06303,3,6,12/1/17 14:10:18
Crichards,AE08102,3,FLOOR,12/1/17 14:11:35
Crichards,AD11402,1,4,12/1/17 14:14:25
Crichards,AC17102,1,FLOOR,12/1/17 14:16:33
Crichards,AD03201,1,4,12/1/17 14:20:28
Crichards,AD06203,1,4,12/1/17 14:22:26
Crichards,AD07203,1,4,12/1/17 14:23:11
twilkinson,AP15401,1,16,12/1/17 13:57:41
twilkinson,AP15401,1,16,12/1/17 13:58:20
twilkinson,AC15102,2,FLOOR,12/1/17 13:56:43
twilkinson,AF13201,2,6,12/1/17 13:53:55
twilkinson,AW08402,1,23,12/1/17 13:55:22
twilkinson,AF04203,10,6,12/1/17 13:52:43
randerson,AE05103,1,FLOOR,12/1/17 13:54:06
randerson,AE08102,1,FLOOR,12/1/17 13:53:25
randerson,AE08102,1,FLOOR,12/1/17 13:53:10
randerson,AE12102,1,FLOOR,12/1/17 13:55:40
randerson,AE12102,1,FLOOR,12/1/17 13:56:08
randerson,AE07102,1,FLOOR,12/1/17 13:58:41
randerson,AE04101,1,FLOOR,12/1/17 13:58:18
randerson,AE04101,1,FLOOR,12/1/17 13:57:53
randerson,AE02101,1,FLOOR,12/1/17 13:57:09
randerson,AE02101,1,FLOOR,12/1/17 13:57:26
randerson,AE10102,1,FLOOR,12/1/17 14:10:12
randerson,AE11101,1,FLOOR,12/1/17 14:09:44
randerson,AE05101,1,FLOOR,12/1/17 14:06:41
randerson,AE05101,2,FLOOR,12/1/17 14:07:22
randerson,AE04103,2,FLOOR,12/1/17 14:06:01
randerson,AE02103,2,FLOOR,12/1/17 13:59:28
randerson,AK08102,1,FLOOR,12/1/17 14:28:26
randerson,AA02101,1,FLOOR,12/1/17 14:30:21
randerson,AG14202,1,FLOOR,12/1/17 14:31:40
randerson,AJ14102,1,FLOOR,12/1/17 14:32:29
randerson,AC10102,1,FLOOR,12/1/17 14:34:09
randerson,AC06101,1,FLOOR,12/1/17 14:34:44
randerson,AG14302,1,FLOOR,12/1/17 14:36:12
randerson,AB33201,1,FLOOR,12/1/17 14:39:56
randerson,AG17301,1,FLOOR,12/1/17 14:42:12
randerson,AA08102,1,FLOOR,12/1/17 14:40:36
randerson,AD11103,1,FLOOR,12/1/17 14:18:50
randerson,AC03102,1,FLOOR,12/1/17 14:17:01
randerson,AC15101,1,FLOOR,12/1/17 14:17:59
randerson,AC11103,1,FLOOR,12/1/17 14:15:37
randerson,AE04102,1,FLOOR,12/1/17 14:11:32
randerson,AE04102,2,FLOOR,12/1/17 14:11:06
randerson,AE15102,1,FLOOR,12/1/17 14:13:40
randerson,AE12102,1,FLOOR,12/1/17 14:14:16
randerson,AG04201,2,FLOOR,12/1/17 14:49:18
randerson,FR05102,1,FLOOR,12/1/17 14:51:02
NOtt,AT12103,1,FLOOR,12/1/17 14:12:10
NOtt,FR03404,2,FLOOR,12/1/17 14:16:11
NOtt,AP16102,1,FLOOR,12/1/17 14:18:16
NOtt,AJ17101,1,FLOOR,12/1/17 14:17:22
NOtt,AT14101,1,FLOOR,12/1/17 14:19:42
NOtt,AE01102,1,FLOOR,12/1/17 14:05:47
NOtt,AD06103,1,FLOOR,12/1/17 14:06:50
NOtt,AE04101,1,FLOOR,12/1/17 14:07:32
NOtt,AE15102,1,FLOOR,12/1/17 14:09:19
NOtt,AC01201,1,3,12/1/17 14:10:42
NOtt,AA07403,1,1,12/1/17 13:57:36
NOtt,AA06501,1,1,12/1/17 13:54:52
rbarr,AC10102,1,FLOOR,12/1/17 13:55:34
rbarr,AC17101,2,FLOOR,12/1/17 13:56:17
rbarr,AA08502,2,1,12/1/17 13:54:20
rbarr,AP05303,1,16,12/1/17 14:09:00
rbarr,AP07203,1,16,12/1/17 14:08:29
rbarr,AM04402,1,13,12/1/17 14:06:26
rbarr,AD12103,7,FLOOR,12/1/17 13:59:22
rbarr,AG05401,1,7,12/1/17 14:01:21
rbarr,AP14203,1,16,12/1/17 14:14:33
rbarr,AP14203,1,16,12/1/17 14:15:02
rbarr,AR11301,1,18,12/1/17 14:11:18
rbarr,AP12201,1,16,12/1/17 14:12:37
rbarr,AP15203,1,16,12/1/17 14:13:20
rbarr,AP15203,1,16,12/1/17 14:13:57
rbarr,AA12401,1,1,12/1/17 14:23:51
rbarr,AA13502,1,1,12/1/17 14:22:36
Wdecker,AC11401,1,3,12/1/17 14:01:15
Wdecker,AC04402,1,3,12/1/17 13:59:26
Wdecker,AC04402,1,3,12/1/17 13:59:57
Wdecker,AC11401,2,3,12/1/17 14:02:22
Wdecker,AJ01302,1,10,12/1/17 14:05:22
Wdecker,AC03302,1,3,12/1/17 14:04:17
Wdecker,AA01501,4,1,12/1/17 14:07:53
Wdecker,AD03103,4,FLOOR,12/1/17 14:09:24
Wdecker,AC08401,1,3,12/1/17 13:57:59
wheinz,AN10103,1,FLOOR,12/1/17 13:59:10
wheinz,AD12103,1,FLOOR,12/1/17 14:11:05
wheinz,AD12103,1,FLOOR,12/1/17 14:11:42
wheinz,AQ14103,1,FLOOR,12/1/17 14:07:02
wheinz,AP15101,1,FLOOR,12/1/17 14:07:31
wheinz,AQ06103,1,FLOOR,12/1/17 14:04:24
wheinz,AQ14103,1,FLOOR,12/1/17 14:06:28
wheinz,AP15101,1,FLOOR,12/1/17 14:05:47
wheinz,AC04101,1,FLOOR,12/1/17 14:02:02
wheinz,AN08103,1,FLOOR,12/1/17 14:23:46
wheinz,AD06101,1,FLOOR,12/1/17 14:14:13
wheinz,AD06101,2,FLOOR,12/1/17 14:13:51
wheinz,AD06101,1,FLOOR,12/1/17 14:13:09
wheinz,AD06101,2,FLOOR,12/1/17 14:14:52
wheinz,AD18101,1,FLOOR,12/1/17 14:21:04
wheinz,AS14101,2,FLOOR,12/1/17 14:17:21
javila2,AD04102,1,FLOOR,12/1/17 14:17:32
javila2,AD06102,1,FLOOR,12/1/17 14:16:43
javila2,AD06102,1,FLOOR,12/1/17 14:16:54
javila2,AD07103,1,FLOOR,12/1/17 14:18:29
javila2,AD06103,1,FLOOR,12/1/17 14:18:15
javila2,AK02101,1,FLOOR,12/1/17 14:21:12
javila2,AL04201,1,FLOOR,12/1/17 14:20:08
javila2,AD06103,1,FLOOR,12/1/17 14:14:52
javila2,AD07103,1,FLOOR,12/1/17 14:15:07
javila2,AD07103,1,FLOOR,12/1/17 14:15:17
javila2,AD03101,1,FLOOR,12/1/17 14:16:20
javila2,AD04101,1,FLOOR,12/1/17 14:16:02
javila2,AD06103,1,FLOOR,12/1/17 14:15:45
javila2,AD01101,1,FLOOR,12/1/17 14:13:29
javila2,AD03101,2,FLOOR,12/1/17 14:13:55
javila2,AD04101,1,FLOOR,12/1/17 14:14:17
javila2,AF02101,1,FLOOR,12/1/17 14:22:13
javila2,AF03103,1,FLOOR,12/1/17 14:23:22
javila2,AF04101,1,FLOOR,12/1/17 14:22:51
javila2,AS16103,1,FLOOR,12/1/17 14:03:20
javila2,AC02102,1,FLOOR,12/1/17 14:00:50
javila2,AN02101,2,FLOOR,12/1/17 13:59:33
javila2,AD01102,2,FLOOR,12/1/17 14:06:31
javila2,AD17102,1,FLOOR,12/1/17 14:04:38
javila2,AD01102,1,FLOOR,12/1/17 14:06:47
javila2,AD01103,1,FLOOR,12/1/17 14:07:37
javila2,AD11102,2,FLOOR,12/1/17 14:10:45
javila2,AD11102,1,FLOOR,12/1/17 14:09:37
javila2,AD11102,1,FLOOR,12/1/17 14:09:53
javila2,AD11102,1,FLOOR,12/1/17 14:10:07
Agage,AC17102,1,FLOOR,12/1/17 14:04:44
Agage,AC06103,1,FLOOR,12/1/17 14:04:06
Agage,AC04101,1,FLOOR,12/1/17 14:03:16
HARREDONDO,AU05101,1,FLOOR,12/1/17 14:04:52
HARREDONDO,AV29101,4,FLOOR,12/1/17 14:06:09
HARREDONDO,AU01102,2,FLOOR,12/1/17 14:06:58
twilkinson,AH12303,1,8,12/1/17 14:04:17
Agage,AB18102,3,FLOOR,12/1/17 14:07:48
Agage,AB13101,2,FLOOR,12/1/17 14:08:24
Agage,AP05101,2,FLOOR,12/1/17 14:10:34
Agage,AJ11103,3,FLOOR,12/1/17 14:09:35
Agage,AL06103,3,FLOOR,12/1/17 14:12:00
Agage,FR01402,3,FLOOR,12/1/17 14:30:11
Agage,AC06101,1,FLOOR,12/1/17 14:29:02
Agage,AF06103,1,FLOOR,12/1/17 14:28:16
Agage,FR05204,3,FLOOR,12/1/17 14:13:34
Agage,AF06103,1,FLOOR,12/1/17 14:19:43
Agage,AB01203,1,FLOOR,12/1/17 14:18:37
Mcuevas,AC04202,1,3,12/1/17 14:16:26
Mcuevas,AD13202,1,4,12/1/17 14:14:21
Mcuevas,AK12402,3,11,12/1/17 14:08:56
aseifr,AD15301,4,4,12/1/17 14:12:18
aseifr,AS08101,1,FLOOR,12/1/17 14:15:04
aseifr,AD18303,2,4,12/1/17 14:18:36
aseifr,AD18303,1,4,12/1/17 14:20:15
aseifr,AD18303,2,4,12/1/17 14:20:47
aseifr,AF11103,2,FLOOR,12/1/17 14:22:43
aseifr,AF14103,1,FLOOR,12/1/17 14:21:49
dmazza,AB08502,1,2,12/1/17 14:18:17
dmazza,AP15401,1,16,12/1/17 14:16:47
dmazza,AP05303,2,16,12/1/17 14:13:41
dmazza,AW08402,1,23,12/1/17 14:12:07
dmazza,AD08101,1,FLOOR,12/1/17 14:10:42
twilkinson,AD15102,1,FLOOR,12/1/17 14:16:22
Wdecker,AD02303,1,4,12/1/17 14:16:13
Wdecker,AD02303,1,4,12/1/17 14:15:53
Wdecker,AD13202,1,4,12/1/17 14:18:19
Wdecker,AD13202,1,4,12/1/17 14:17:49
Wdecker,AD13202,1,4,12/1/17 14:18:58
Wdecker,AD13202,1,4,12/1/17 14:19:13
Wdecker,AD13202,3,4,12/1/17 14:19:40
Wdecker,AD16303,2,4,12/1/17 14:22:08
Wdecker,AF11303,2,6,12/1/17 14:23:58
Wdecker,AA08502,1,1,12/1/17 14:25:05
Kburke,CLOSET,1,FLOOR,12/1/17 14:24:46
Kburke,FR05502,1,FLOOR,12/1/17 14:19:29
Kburke,FR05502,1,FLOOR,12/1/17 14:18:44
Kburke,AG13303,1,FLOOR,12/1/17 14:21:15
Kburke,AM11103,1,FLOOR,12/1/17 14:16:58
Cfarmer,AC17102,1,FLOOR,12/1/17 14:17:48
Cfarmer,AQ06101,3,FLOOR,12/1/17 14:21:10
HARREDONDO,AU02403,1,21,12/1/17 14:22:51
twilkinson,AL02101,5,FLOOR,12/1/17 14:21:56
twilkinson,AK02103,15,FLOOR,12/1/17 14:22:51
dmazza,AV01301,1,22,12/1/17 14:26:12
aseifr,AG01401,2,7,12/1/17 14:43:26
dmazza,AD02102,2,FLOOR,12/1/17 14:43:30
dmazza,AC03101,4,FLOOR,12/1/17 14:39:46
dmazza,AD12202,4,4,12/1/17 14:42:37
dmazza,AS08101,1,FLOOR,12/1/17 14:44:52
